,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
7226,1131678576,R06-M0-N1,R06,M0,N1,J07-U11,computation,icache prefetch depth....................0,115
7227,1131678578,R06-M0-N1,R06,M0,N1,J07-U11,computation,icache prefetch threshold................0,115
7228,1131678579,R06-M0-N1,R06,M0,N1,J07-U11,computation,general purpose registers:,115
7229,1131678579,R06-M0-N1,R06,M0,N1,J07-U11,computation,0:00000010 1:0fea03d0 2:1eeeeeee 3:00000050,115
7230,1131678580,R06-M0-N1,R06,M0,N1,J07-U11,computation,4:00000000 5:01bb05d0 6:0a0c8ec0 7:00000018,115
7231,1131678581,R06-M0-N1,R06,M0,N1,J07-U11,computation,8:01bb0800 9:00000028 10:ffffffe8 11:01bb0748,115
7232,1131678582,R06-M0-N1,R06,M0,N1,J07-U11,computation,12:01bb0670 13:1eeeeeee 14:00036103 15:0fee1060,115
7233,1131678583,R06-M0-N1,R06,M0,N1,J07-U11,computation,16:00000078 17:000000ae 18:000000af 19:0fea0700,115
7234,1131678584,R06-M0-N1,R06,M0,N1,J07-U11,computation,20:0000023e 21:0022536c 22:0a0c8ea0 23:01576640,115
7235,1131678584,R06-M0-N1,R06,M0,N1,J07-U11,computation,24:01bb0500 25:00368a80 26:01fd0900 27:0a1438a0,115
7236,1131678585,R06-M0-N1,R06,M0,N1,J07-U11,computation,28:01575fc0 29:0a0c8ea0 30:00000008 31:015766d0,115
7237,1131678585,R06-M0-N1,R06,M0,N1,J07-U11,computation,special purpose registers:,115
7238,1131678586,R06-M0-N1,R06,M0,N1,J07-U11,computation,lr:0014ae0c cr:26404842 xer:00000002 ctr:0014ac7c,115
7239,1131678586,R06-M0-N1,R06,M0,N1,J07-U11,computation,rts panic! - stopping execution,115
7240,1131680318,R63-M0-N3,R63,M0,N3,J09-U11,computation,rts: kernel terminated for reason 1004,116
7241,1131680318,R63-M0-N3,R63,M0,N3,J15-U11,computation,rts: kernel terminated for reason 1004,116
7242,1131680318,R63-M0-N3,R63,M0,N3,J11-U11,computation,rts: kernel terminated for reason 1004,116
7243,1131680318,R63-M0-N3,R63,M0,N3,J13-U11,computation,rts: kernel terminated for reason 1004,116
7244,1131680318,R63-M0-N3,R63,M0,N3,J17-U11,computation,rts: kernel terminated for reason 1004,116
7245,1131680318,R63-M0-N3,R63,M0,N3,J05-U01,computation,rts: kernel terminated for reason 1004,116
7246,1131680319,R63-M0-N3,R63,M0,N3,J03-U01,computation,rts: kernel terminated for reason 1004,116
7247,1131680319,R63-M0-N3,R63,M0,N3,J05-U11,computation,rts: kernel terminated for reason 1004,116
7248,1131680319,R63-M0-N3,R63,M0,N3,J03-U11,computation,rts: kernel terminated for reason 1004,116
7249,1131680319,R63-M0-N3,R63,M0,N3,J07-U11,computation,rts: kernel terminated for reason 1004,116
7250,1131680319,R63-M0-N3,R63,M0,N3,J15-U01,computation,rts: kernel terminated for reason 1004,116
7251,1131680319,R63-M0-N3,R63,M0,N3,J17-U01,computation,rts: kernel terminated for reason 1004,116
7252,1131680319,R63-M0-N3,R63,M0,N3,J11-U01,computation,rts: kernel terminated for reason 1004,116
7253,1131680319,R63-M0-N3,R63,M0,N3,J07-U01,computation,rts: kernel terminated for reason 1004,116
7254,1131680319,R63-M0-N3,R63,M0,N3,J13-U01,computation,rts: kernel terminated for reason 1004,116
7255,1131680320,R63-M0-N3,R63,M0,N3,J09-U01,computation,rts: kernel terminated for reason 1004,116
7256,1131680320,R63-M0-N3,R63,M0,N3,J16-U11,computation,rts: kernel terminated for reason 1004,116
7257,1131680320,R63-M0-N3,R63,M0,N3,J08-U11,computation,rts: kernel terminated for reason 1004,116
7258,1131680320,R63-M0-N3,R63,M0,N3,J14-U11,computation,rts: kernel terminated for reason 1004,116
7259,1131680320,R63-M0-N3,R63,M0,N3,J10-U11,computation,rts: kernel terminated for reason 1004,116
7260,1131680320,R63-M0-N3,R63,M0,N3,J06-U11,computation,rts: kernel terminated for reason 1004,116
7261,1131680320,R63-M0-N3,R63,M0,N3,J12-U11,computation,rts: kernel terminated for reason 1004,116
7262,1131680320,R63-M0-N3,R63,M0,N3,J14-U01,computation,rts: kernel terminated for reason 1004,116
7263,1131680320,R63-M0-N3,R63,M0,N3,J16-U01,computation,rts: kernel terminated for reason 1004,116
7264,1131680320,R63-M0-N3,R63,M0,N3,J10-U01,computation,rts: kernel terminated for reason 1004,116
7265,1131680320,R63-M0-N3,R63,M0,N3,J12-U01,computation,rts: kernel terminated for reason 1004,116
7266,1131680320,R63-M0-N3,R63,M0,N3,J08-U01,computation,rts: kernel terminated for reason 1004,116
7267,1131680320,R63-M0-N3,R63,M0,N3,J04-U01,computation,rts: kernel terminated for reason 1004,116
7268,1131680320,R63-M0-N3,R63,M0,N3,J06-U01,computation,rts: kernel terminated for reason 1004,116
7269,1131680320,R63-M0-N3,R63,M0,N3,J04-U11,computation,rts: kernel terminated for reason 1004,116
7270,1131680320,R63-M0-N3,R63,M0,N3,J02-U01,computation,rts: kernel terminated for reason 1004,116
7271,1131680320,R63-M0-N3,R63,M0,N3,J02-U11,computation,rts: kernel terminated for reason 1004,116
7272,1131680320,R63-M0-N1,R63,M0,N1,J09-U11,computation,rts: kernel terminated for reason 1004,116
7273,1131680321,R63-M0-N1,R63,M0,N1,J15-U11,computation,rts: kernel terminated for reason 1004,116
7274,1131680321,R63-M0-N1,R63,M0,N1,J11-U11,computation,rts: kernel terminated for reason 1004,116
7275,1131680321,R63-M0-N1,R63,M0,N1,J13-U11,computation,rts: kernel terminated for reason 1004,116
7276,1131680321,R63-M0-N1,R63,M0,N1,J17-U11,computation,rts: kernel terminated for reason 1004,116
7277,1131680321,R63-M0-N1,R63,M0,N1,J05-U01,computation,rts: kernel terminated for reason 1004,116
7278,1131680321,R63-M0-N1,R63,M0,N1,J03-U01,computation,rts: kernel terminated for reason 1004,116
7279,1131680321,R63-M0-N1,R63,M0,N1,J05-U11,computation,rts: kernel terminated for reason 1004,116
7280,1131680321,R63-M0-N1,R63,M0,N1,J03-U11,computation,rts: kernel terminated for reason 1004,116
7281,1131680321,R63-M0-N1,R63,M0,N1,J07-U11,computation,rts: kernel terminated for reason 1004,116
7282,1131680321,R63-M0-N1,R63,M0,N1,J15-U01,computation,rts: kernel terminated for reason 1004,116
7283,1131680321,R63-M0-N1,R63,M0,N1,J17-U01,computation,rts: kernel terminated for reason 1004,116
7284,1131680321,R63-M0-N1,R63,M0,N1,J11-U01,computation,rts: kernel terminated for reason 1004,116
7285,1131680321,R63-M0-N1,R63,M0,N1,J07-U01,computation,rts: kernel terminated for reason 1004,116
7286,1131680321,R63-M0-N1,R63,M0,N1,J13-U01,computation,rts: kernel terminated for reason 1004,116
7287,1131680321,R63-M0-N1,R63,M0,N1,J09-U01,computation,rts: kernel terminated for reason 1004,116
7288,1131680321,R63-M0-N1,R63,M0,N1,J16-U11,computation,rts: kernel terminated for reason 1004,116
7289,1131680321,R63-M0-N1,R63,M0,N1,J08-U11,computation,rts: kernel terminated for reason 1004,116
7290,1131680321,R63-M0-N1,R63,M0,N1,J14-U11,computation,rts: kernel terminated for reason 1004,116
7291,1131680321,R63-M0-N1,R63,M0,N1,J10-U11,computation,rts: kernel terminated for reason 1004,116
7292,1131680321,R63-M0-N1,R63,M0,N1,J06-U11,computation,rts: kernel terminated for reason 1004,116
7293,1131680321,R63-M0-N1,R63,M0,N1,J12-U11,computation,rts: kernel terminated for reason 1004,116
7294,1131680321,R63-M0-N1,R63,M0,N1,J14-U01,computation,rts: kernel terminated for reason 1004,116
7295,1131680321,R63-M0-N1,R63,M0,N1,J16-U01,computation,rts: kernel terminated for reason 1004,116
7296,1131680321,R63-M0-N1,R63,M0,N1,J10-U01,computation,rts: kernel terminated for reason 1004,116
7297,1131680321,R63-M0-N1,R63,M0,N1,J12-U01,computation,rts: kernel terminated for reason 1004,116
7298,1131680321,R63-M0-N1,R63,M0,N1,J08-U01,computation,rts: kernel terminated for reason 1004,116
7299,1131680321,R63-M0-N1,R63,M0,N1,J04-U01,computation,rts: kernel terminated for reason 1004,116
7300,1131680321,R63-M0-N1,R63,M0,N1,J06-U01,computation,rts: kernel terminated for reason 1004,116
7301,1131680321,R63-M0-N1,R63,M0,N1,J04-U11,computation,rts: kernel terminated for reason 1004,116
7302,1131680321,R63-M0-N1,R63,M0,N1,J02-U01,computation,rts: kernel terminated for reason 1004,116
7303,1131680321,R63-M0-N1,R63,M0,N1,J02-U11,computation,rts: kernel terminated for reason 1004,116
7304,1131680321,R63-M0-N6,R63,M0,N6,J09-U11,computation,rts: kernel terminated for reason 1004,116
7305,1131680321,R63-M0-N6,R63,M0,N6,J15-U11,computation,rts: kernel terminated for reason 1004,116
7306,1131680321,R63-M0-N6,R63,M0,N6,J11-U11,computation,rts: kernel terminated for reason 1004,116
7307,1131680321,R63-M0-N6,R63,M0,N6,J13-U11,computation,rts: kernel terminated for reason 1004,116
7308,1131680321,R63-M0-N6,R63,M0,N6,J17-U11,computation,rts: kernel terminated for reason 1004,116
7309,1131680321,R63-M0-N6,R63,M0,N6,J05-U01,computation,rts: kernel terminated for reason 1004,116
7310,1131680321,R63-M0-N6,R63,M0,N6,J03-U01,computation,rts: kernel terminated for reason 1004,116
7311,1131680322,R63-M0-N6,R63,M0,N6,J05-U11,computation,rts: kernel terminated for reason 1004,116
7312,1131680322,R63-M0-N6,R63,M0,N6,J03-U11,computation,rts: kernel terminated for reason 1004,116
7313,1131680322,R63-M0-N6,R63,M0,N6,J07-U11,computation,rts: kernel terminated for reason 1004,116
7314,1131680322,R63-M0-N6,R63,M0,N6,J15-U01,computation,rts: kernel terminated for reason 1004,116
7315,1131680322,R63-M0-N6,R63,M0,N6,J17-U01,computation,rts: kernel terminated for reason 1004,116
7316,1131680322,R63-M0-N6,R63,M0,N6,J11-U01,computation,rts: kernel terminated for reason 1004,116
7317,1131680322,R63-M0-N6,R63,M0,N6,J07-U01,computation,rts: kernel terminated for reason 1004,116
7318,1131680322,R63-M0-N6,R63,M0,N6,J13-U01,computation,rts: kernel terminated for reason 1004,116
7319,1131680322,R63-M0-N6,R63,M0,N6,J09-U01,computation,rts: kernel terminated for reason 1004,116
7320,1131680322,R63-M0-N6,R63,M0,N6,J16-U11,computation,rts: kernel terminated for reason 1004,116
7321,1131680322,R63-M0-N6,R63,M0,N6,J08-U11,computation,rts: kernel terminated for reason 1004,116
7322,1131680322,R63-M0-N6,R63,M0,N6,J14-U11,computation,rts: kernel terminated for reason 1004,116
7323,1131680322,R63-M0-N6,R63,M0,N6,J10-U11,computation,rts: kernel terminated for reason 1004,116
7324,1131680322,R63-M0-N6,R63,M0,N6,J06-U11,computation,rts: kernel terminated for reason 1004,116
7325,1131680322,R63-M0-N6,R63,M0,N6,J12-U11,computation,rts: kernel terminated for reason 1004,116
7326,1131680322,R63-M0-N6,R63,M0,N6,J14-U01,computation,rts: kernel terminated for reason 1004,116
7327,1131680322,R63-M0-N6,R63,M0,N6,J16-U01,computation,rts: kernel terminated for reason 1004,116
7328,1131680322,R63-M0-N6,R63,M0,N6,J10-U01,computation,rts: kernel terminated for reason 1004,116
7329,1131680322,R63-M0-N6,R63,M0,N6,J12-U01,computation,rts: kernel terminated for reason 1004,116
7330,1131680322,R63-M0-N6,R63,M0,N6,J08-U01,computation,rts: kernel terminated for reason 1004,116
7331,1131680322,R63-M0-N6,R63,M0,N6,J04-U01,computation,rts: kernel terminated for reason 1004,116
7332,1131680322,R63-M0-N6,R63,M0,N6,J06-U01,computation,rts: kernel terminated for reason 1004,116
7333,1131680322,R63-M0-N6,R63,M0,N6,J04-U11,computation,rts: kernel terminated for reason 1004,116
7334,1131680322,R63-M0-N6,R63,M0,N6,J02-U01,computation,rts: kernel terminated for reason 1004,116
7335,1131680322,R63-M0-N6,R63,M0,N6,J02-U11,computation,rts: kernel terminated for reason 1004,116
7336,1131680322,R63-M0-N7,R63,M0,N7,J09-U11,computation,rts: kernel terminated for reason 1004,116
7337,1131680322,R63-M0-N7,R63,M0,N7,J15-U11,computation,rts: kernel terminated for reason 1004,116
7338,1131680322,R63-M0-N7,R63,M0,N7,J11-U11,computation,rts: kernel terminated for reason 1004,116
7339,1131680322,R63-M0-N7,R63,M0,N7,J13-U11,computation,rts: kernel terminated for reason 1004,116
7340,1131680322,R63-M0-N7,R63,M0,N7,J17-U11,computation,rts: kernel terminated for reason 1004,116
7341,1131680322,R63-M0-N7,R63,M0,N7,J05-U01,computation,rts: kernel terminated for reason 1004,116
7342,1131680322,R63-M0-N7,R63,M0,N7,J03-U01,computation,rts: kernel terminated for reason 1004,116
7343,1131680323,R63-M0-N7,R63,M0,N7,J05-U11,computation,rts: kernel terminated for reason 1004,116
7344,1131680323,R63-M0-N7,R63,M0,N7,J03-U11,computation,rts: kernel terminated for reason 1004,116
7345,1131680323,R63-M0-N7,R63,M0,N7,J07-U11,computation,rts: kernel terminated for reason 1004,116
7346,1131680323,R63-M0-N7,R63,M0,N7,J15-U01,computation,rts: kernel terminated for reason 1004,116
7347,1131680323,R63-M0-N7,R63,M0,N7,J17-U01,computation,rts: kernel terminated for reason 1004,116
7348,1131680323,R63-M0-N7,R63,M0,N7,J11-U01,computation,rts: kernel terminated for reason 1004,116
7349,1131680323,R63-M0-N7,R63,M0,N7,J07-U01,computation,rts: kernel terminated for reason 1004,116
7350,1131680323,R63-M0-N7,R63,M0,N7,J13-U01,computation,rts: kernel terminated for reason 1004,116
7351,1131680323,R63-M0-N7,R63,M0,N7,J09-U01,computation,rts: kernel terminated for reason 1004,116
7352,1131680323,R63-M0-N7,R63,M0,N7,J16-U11,computation,rts: kernel terminated for reason 1004,116
7353,1131680323,R63-M0-N7,R63,M0,N7,J08-U11,computation,rts: kernel terminated for reason 1004,116
7354,1131680323,R63-M0-N7,R63,M0,N7,J14-U11,computation,rts: kernel terminated for reason 1004,116
7355,1131680323,R63-M0-N7,R63,M0,N7,J10-U11,computation,rts: kernel terminated for reason 1004,116
7356,1131680323,R63-M0-N7,R63,M0,N7,J06-U11,computation,rts: kernel terminated for reason 1004,116
7357,1131680323,R63-M0-N7,R63,M0,N7,J12-U11,computation,rts: kernel terminated for reason 1004,116
7358,1131680323,R63-M0-N7,R63,M0,N7,J14-U01,computation,rts: kernel terminated for reason 1004,116
7359,1131680323,R63-M0-N7,R63,M0,N7,J16-U01,computation,rts: kernel terminated for reason 1004,116
7360,1131680323,R63-M0-N7,R63,M0,N7,J10-U01,computation,rts: kernel terminated for reason 1004,116
7361,1131680323,R63-M0-N7,R63,M0,N7,J12-U01,computation,rts: kernel terminated for reason 1004,116
7362,1131680323,R63-M0-N7,R63,M0,N7,J08-U01,computation,rts: kernel terminated for reason 1004,116
7363,1131680323,R63-M0-N7,R63,M0,N7,J04-U01,computation,rts: kernel terminated for reason 1004,116
7364,1131680323,R63-M0-N7,R63,M0,N7,J06-U01,computation,rts: kernel terminated for reason 1004,116
7365,1131680323,R63-M0-N7,R63,M0,N7,J04-U11,computation,rts: kernel terminated for reason 1004,116
7366,1131680323,R63-M0-N7,R63,M0,N7,J02-U01,computation,rts: kernel terminated for reason 1004,116
7367,1131680324,R63-M0-N7,R63,M0,N7,J02-U11,computation,rts: kernel terminated for reason 1004,116
7368,1131680324,R63-M0-NB,R63,M0,NB,J09-U11,computation,rts: kernel terminated for reason 1004,116
7369,1131680324,R63-M0-NB,R63,M0,NB,J15-U11,computation,rts: kernel terminated for reason 1004,116
7370,1131680324,R63-M0-NB,R63,M0,NB,J11-U11,computation,rts: kernel terminated for reason 1004,116
7371,1131680324,R63-M0-NB,R63,M0,NB,J13-U11,computation,rts: kernel terminated for reason 1004,116
7372,1131680324,R63-M0-NB,R63,M0,NB,J17-U11,computation,rts: kernel terminated for reason 1004,116
7373,1131680324,R63-M0-NB,R63,M0,NB,J05-U01,computation,rts: kernel terminated for reason 1004,116
7374,1131680324,R63-M0-NB,R63,M0,NB,J03-U01,computation,rts: kernel terminated for reason 1004,116
7375,1131680324,R63-M0-NB,R63,M0,NB,J05-U11,computation,rts: kernel terminated for reason 1004,116
7376,1131680324,R63-M0-NB,R63,M0,NB,J03-U11,computation,rts: kernel terminated for reason 1004,116
7377,1131680324,R63-M0-NB,R63,M0,NB,J07-U11,computation,rts: kernel terminated for reason 1004,116
7378,1131680324,R63-M0-NB,R63,M0,NB,J15-U01,computation,rts: kernel terminated for reason 1004,116
7379,1131680324,R63-M0-NB,R63,M0,NB,J17-U01,computation,rts: kernel terminated for reason 1004,116
7380,1131680324,R63-M0-NB,R63,M0,NB,J11-U01,computation,rts: kernel terminated for reason 1004,116
7381,1131680324,R63-M0-NB,R63,M0,NB,J07-U01,computation,rts: kernel terminated for reason 1004,116
7382,1131680324,R63-M0-NB,R63,M0,NB,J13-U01,computation,rts: kernel terminated for reason 1004,116
7383,1131680324,R63-M0-NB,R63,M0,NB,J09-U01,computation,rts: kernel terminated for reason 1004,116
7384,1131680324,R63-M0-NB,R63,M0,NB,J16-U11,computation,rts: kernel terminated for reason 1004,116
7385,1131680324,R63-M0-NB,R63,M0,NB,J08-U11,computation,rts: kernel terminated for reason 1004,116
7386,1131680324,R63-M0-NB,R63,M0,NB,J14-U11,computation,rts: kernel terminated for reason 1004,116
7387,1131680324,R63-M0-NB,R63,M0,NB,J10-U11,computation,rts: kernel terminated for reason 1004,116
7388,1131680324,R63-M0-NB,R63,M0,NB,J06-U11,computation,rts: kernel terminated for reason 1004,116
7389,1131680324,R63-M0-NB,R63,M0,NB,J12-U11,computation,rts: kernel terminated for reason 1004,116
7390,1131680324,R63-M0-NB,R63,M0,NB,J14-U01,computation,rts: kernel terminated for reason 1004,116
7391,1131680324,R63-M0-NB,R63,M0,NB,J16-U01,computation,rts: kernel terminated for reason 1004,116
7392,1131680324,R63-M0-NB,R63,M0,NB,J10-U01,computation,rts: kernel terminated for reason 1004,116
7393,1131680324,R63-M0-NB,R63,M0,NB,J12-U01,computation,rts: kernel terminated for reason 1004,116
7394,1131680324,R63-M0-NB,R63,M0,NB,J08-U01,computation,rts: kernel terminated for reason 1004,116
7395,1131680324,R63-M0-NB,R63,M0,NB,J04-U01,computation,rts: kernel terminated for reason 1004,116
7396,1131680324,R63-M0-NB,R63,M0,NB,J06-U01,computation,rts: kernel terminated for reason 1004,116
7397,1131680324,R63-M0-NB,R63,M0,NB,J04-U11,computation,rts: kernel terminated for reason 1004,116
7398,1131680324,R63-M0-NB,R63,M0,NB,J02-U01,computation,rts: kernel terminated for reason 1004,116
